county,period,period_name,year,value
McNairy,9,September,2018,3
McNairy,8,August,2018,3.3
McNairy,7,July,2018,3.5
McNairy,6,June,2018,3.8
McNairy,5,May,2018,2.7
McNairy,4,April,2018,2.7
McNairy,3,March,2018,3.4
McNairy,2,February,2018,3.7
McNairy,1,January,2018,3.9
McNairy,12,December,2017,3.2
McNairy,11,November,2017,3.1
McNairy,10,October,2017,3
McNairy,9,September,2017,3.1
McNairy,8,August,2017,3.4
McNairy,7,July,2017,3.7
McNairy,6,June,2017,3.9
McNairy,5,May,2017,2.9
McNairy,4,April,2017,3.1
McNairy,3,March,2017,3.9
McNairy,2,February,2017,4.4
McNairy,1,January,2017,4.9
McNairy,12,December,2016,4.2
McNairy,11,November,2016,4.1
McNairy,10,October,2016,4.4
McNairy,9,September,2016,4.6
McNairy,8,August,2016,4.5
McNairy,7,July,2016,4.7
McNairy,6,June,2016,4.8
McNairy,5,May,2016,3.7
McNairy,4,April,2016,3.8
McNairy,3,March,2016,4.3
McNairy,2,February,2016,4.5
McNairy,1,January,2016,4.7
McNairy,12,December,2015,4.4
McNairy,11,November,2015,4.4
McNairy,10,October,2015,4.6
McNairy,9,September,2015,4.7
McNairy,8,August,2015,4.9
McNairy,7,July,2015,5.5
McNairy,6,June,2015,5.8
McNairy,5,May,2015,5.1
McNairy,4,April,2015,4.9
McNairy,3,March,2015,5.6
McNairy,2,February,2015,5.9
McNairy,1,January,2015,6.3
McNairy,12,December,2014,5.5
McNairy,11,November,2014,5.6
McNairy,10,October,2014,5.6
McNairy,9,September,2014,5.9
McNairy,8,August,2014,6.3
McNairy,7,July,2014,6.6
McNairy,6,June,2014,6.4
McNairy,5,May,2014,5.7
McNairy,4,April,2014,5.3
McNairy,3,March,2014,6.2
McNairy,2,February,2014,6.4
McNairy,1,January,2014,6.3
McNairy,12,December,2013,6
McNairy,11,November,2013,6.1
McNairy,10,October,2013,6.8
McNairy,9,September,2013,6.7
McNairy,8,August,2013,6.9
McNairy,7,July,2013,7.3
McNairy,6,June,2013,7.6
McNairy,5,May,2013,6.7
McNairy,4,April,2013,6.7
McNairy,3,March,2013,7.1
McNairy,2,February,2013,7.6
McNairy,1,January,2013,7.9
McNairy,12,December,2012,6.9
McNairy,11,November,2012,6.1
McNairy,10,October,2012,6.6
McNairy,9,September,2012,6.7
McNairy,8,August,2012,7.3
McNairy,7,July,2012,7.6
McNairy,6,June,2012,7.6
McNairy,5,May,2012,6.9
McNairy,4,April,2012,6.6
McNairy,3,March,2012,7.3
McNairy,2,February,2012,7.6
McNairy,1,January,2012,7.6
McNairy,12,December,2011,7
McNairy,11,November,2011,6.9
McNairy,10,October,2011,7.3
McNairy,9,September,2011,7.9
McNairy,8,August,2011,8
McNairy,7,July,2011,8.2
McNairy,6,June,2011,8.7
McNairy,5,May,2011,8
McNairy,4,April,2011,8.3
McNairy,3,March,2011,8.9
McNairy,2,February,2011,9.3
McNairy,1,January,2011,9.6
Macon,12,December,2018,2.9
Macon,11,November,2018,3.1
Macon,10,October,2018,3.4
Macon,9,September,2018,3.5
Macon,8,August,2018,3.9
Macon,7,July,2018,4.1
Macon,6,June,2018,4.5
Macon,5,May,2018,3.3
Macon,4,April,2018,3.2
Macon,3,March,2018,3.6
Macon,2,February,2018,3.7
Macon,1,January,2018,3.9
Macon,12,December,2017,3
Macon,11,November,2017,3.1
Macon,10,October,2017,3.2
Macon,9,September,2017,3.3
Macon,8,August,2017,3.7
Macon,7,July,2017,4
Macon,6,June,2017,4.2
Macon,5,May,2017,3.2
Macon,4,April,2017,3.3
Macon,3,March,2017,4.1
Macon,2,February,2017,4.3
Macon,1,January,2017,4.7
Macon,12,December,2016,3.9
Macon,11,November,2016,4.2
Macon,10,October,2016,4.4
Macon,9,September,2016,4.7
Macon,8,August,2016,4.8
Macon,7,July,2016,5.1
Macon,6,June,2016,5.3
Macon,5,May,2016,4
Macon,4,April,2016,3.9
Macon,3,March,2016,4.4
Macon,2,February,2016,4.2
Macon,1,January,2016,4.5
Macon,12,December,2015,4
Macon,11,November,2015,4.2
Macon,10,October,2015,4.5
Macon,9,September,2015,5.1
Macon,8,August,2015,5.4
Macon,7,July,2015,6.1
Macon,6,June,2015,6.2
Macon,5,May,2015,5.3
Macon,4,April,2015,5
Macon,3,March,2015,5.4
Macon,2,February,2015,5.7
Macon,1,January,2015,6.1
Macon,12,December,2014,5.1
Macon,11,November,2014,5.4
Macon,10,October,2014,5.9
Macon,9,September,2014,6.2
Macon,8,August,2014,6.6
Macon,7,July,2014,7.1
Macon,6,June,2014,6.8
Macon,5,May,2014,5.8
Macon,4,April,2014,5.4
Macon,3,March,2014,6.2
Macon,2,February,2014,6.2
Macon,1,January,2014,6
Macon,12,December,2013,5.5
Macon,11,November,2013,5.7
Macon,10,October,2013,6.9
Macon,9,September,2013,6.9
Macon,8,August,2013,7.3
Macon,7,July,2013,7.8
Macon,6,June,2013,8.2
Macon,5,May,2013,7.2
Macon,4,April,2013,7
Macon,3,March,2013,7.3
Macon,2,February,2013,7.7
Macon,1,January,2013,7.9
Macon,12,December,2012,6.9
Macon,11,November,2012,6.5
Macon,10,October,2012,6.8
Macon,9,September,2012,6.9
Macon,8,August,2012,7.6
Macon,7,July,2012,8.1
Macon,6,June,2012,8.1
Macon,5,May,2012,7.4
Macon,4,April,2012,7
Macon,3,March,2012,7.5
Macon,2,February,2012,7.9
Macon,1,January,2012,7.8
Macon,12,December,2011,6.9
Macon,11,November,2011,7.3
Macon,10,October,2011,8
Macon,9,September,2011,8.9
Macon,8,August,2011,9.2
Macon,7,July,2011,9.4
Macon,6,June,2011,9.9
Macon,5,May,2011,8.9
Macon,4,April,2011,9
Macon,3,March,2011,9.6
Macon,2,February,2011,9.8
Macon,1,January,2011,10.2
Madison,12,December,2018,4.3
Madison,11,November,2018,4.1
Madison,10,October,2018,4.5
Madison,9,September,2018,4.5
Madison,8,August,2018,4.8
Madison,7,July,2018,5.2
Madison,6,June,2018,5.5
Madison,5,May,2018,4.2
Madison,4,April,2018,4.3
Madison,3,March,2018,5
Madison,2,February,2018,5.3
Madison,1,January,2018,5.4
Madison,12,December,2017,4.4
Madison,11,November,2017,4.4
Madison,10,October,2017,4.3
Madison,9,September,2017,4.5
Madison,8,August,2017,4.8
Madison,7,July,2017,5.2
Madison,6,June,2017,5.3
Madison,5,May,2017,4.6
Madison,4,April,2017,4.8
Madison,3,March,2017,6.2
Madison,2,February,2017,6.7
Madison,1,January,2017,7.4
Madison,12,December,2016,6.6
Madison,11,November,2016,6.3
Madison,10,October,2016,6.5
Madison,9,September,2016,6.8
Madison,8,August,2016,6.7
Madison,7,July,2016,7.6
Madison,6,June,2016,7
Madison,5,May,2016,6
Madison,4,April,2016,6.5
Madison,3,March,2016,7.3
Madison,2,February,2016,7.6
Madison,1,January,2016,7.7
Madison,12,December,2015,7.3
Madison,11,November,2015,7.1
Madison,10,October,2015,7.2
Madison,9,September,2015,7.4
Madison,8,August,2015,7.8
Madison,7,July,2015,8.3
Madison,6,June,2015,8.4
Madison,5,May,2015,7.9
Madison,4,April,2015,7.6
Madison,3,March,2015,8.2
Madison,2,February,2015,8.5
Madison,1,January,2015,9.2
Madison,12,December,2014,8.4
Madison,11,November,2014,8.5
Madison,10,October,2014,8.6
Madison,9,September,2014,8.9
Madison,8,August,2014,9.4
Madison,7,July,2014,9.6
Madison,6,June,2014,9.7
Madison,5,May,2014,9
Madison,4,April,2014,8.8
Madison,3,March,2014,10.1
Madison,2,February,2014,10.4
Madison,1,January,2014,10.6
Madison,12,December,2013,10.2
Madison,11,November,2013,10.3
Madison,10,October,2013,10.9
Madison,9,September,2013,10.6
Madison,8,August,2013,10.8
Madison,7,July,2013,11.3
Madison,6,June,2013,11.9
Madison,5,May,2013,10.6
Madison,4,April,2013,10.5
Madison,3,March,2013,11.5
Madison,2,February,2013,11.7
Madison,1,January,2013,12.6
Madison,12,December,2012,11.1
Madison,11,November,2012,10.2
Madison,10,October,2012,10.6
Madison,9,September,2012,10.5
Madison,8,August,2012,11.2
Madison,7,July,2012,12
Madison,6,June,2012,11.8
Madison,5,May,2012,11.1
Madison,4,April,2012,10.4
Madison,3,March,2012,11.5
Madison,2,February,2012,11.1
Madison,1,January,2012,11.3
Madison,12,December,2011,10.1
Madison,11,November,2011,10.1
Madison,10,October,2011,10.4
Madison,9,September,2011,11.3
Madison,8,August,2011,11.3
Madison,7,July,2011,11.5
Madison,6,June,2011,12.3
Madison,5,May,2011,11.7
Madison,4,April,2011,11.9
Madison,3,March,2011,12.9
Madison,2,February,2011,13.2
Madison,1,January,2011,13.7
Marion,12,December,2018,2.7
Marion,11,November,2018,2.8
Marion,10,October,2018,3.1
Marion,9,September,2018,3.1
Marion,8,August,2018,3.3
Marion,7,July,2018,3.6
Marion,6,June,2018,3.9
Marion,5,May,2018,2.8
Marion,4,April,2018,2.7
Marion,3,March,2018,3.2
Marion,2,February,2018,3
Marion,1,January,2018,3.5
Marion,12,December,2017,3
Marion,11,November,2017,3
Marion,10,October,2017,3
Marion,9,September,2017,3.1
Marion,8,August,2017,3.6
Marion,7,July,2017,3.9
Marion,6,June,2017,4
Marion,5,May,2017,3.8
Marion,4,April,2017,3.1
Marion,3,March,2017,3.8
Marion,2,February,2017,4
Marion,1,January,2017,4.5
Marion,12,December,2016,4.1
Marion,11,November,2016,4.3
Marion,10,October,2016,4.6
Marion,9,September,2016,5
Marion,8,August,2016,4.9
Marion,7,July,2016,5.1
Marion,6,June,2016,5.2
Marion,5,May,2016,4.1
Marion,4,April,2016,4
Marion,3,March,2016,4.6
Marion,2,February,2016,4.6
Marion,1,January,2016,4.8
Marion,12,December,2015,4.8
Marion,11,November,2015,5
Marion,10,October,2015,5.1
Marion,9,September,2015,5.5
Marion,8,August,2015,5.6
Marion,7,July,2015,6.2
Marion,6,June,2015,6.5
Marion,5,May,2015,5.8
Marion,4,April,2015,5.4
Marion,3,March,2015,6.7
Marion,2,February,2015,6
Marion,1,January,2015,6.8
Marion,12,December,2014,5.7
Marion,11,November,2014,5.9
Marion,10,October,2014,6
Marion,9,September,2014,6.4
Marion,8,August,2014,6.9
Marion,7,July,2014,7.3
Marion,6,June,2014,7
Marion,5,May,2014,6.1
Marion,4,April,2014,5.7
Marion,3,March,2014,6.6
Marion,2,February,2014,6.5
Marion,1,January,2014,6.2
Marion,12,December,2013,6.3
Marion,11,November,2013,6.6
Marion,10,October,2013,7.5
Marion,9,September,2013,7.6
Marion,8,August,2013,7.9
Marion,7,July,2013,8.7
Marion,6,June,2013,9
Marion,5,May,2013,8.1
Marion,4,April,2013,7.7
Marion,3,March,2013,8
Marion,2,February,2013,8.3
Marion,1,January,2013,8.9
Marion,12,December,2012,7.7
Marion,11,November,2012,7.4
Marion,10,October,2012,7.8
Marion,9,September,2012,8
Marion,8,August,2012,8.7
Marion,7,July,2012,9.2
Marion,6,June,2012,9.2
Marion,5,May,2012,8.5
Marion,4,April,2012,8.2
Marion,3,March,2012,8.7
Marion,2,February,2012,9.1
Marion,1,January,2012,9.2
Marion,12,December,2011,8.4
Marion,11,November,2011,8.7
Marion,10,October,2011,9.3
Marion,9,September,2011,10.1
Marion,8,August,2011,10.4
Marion,7,July,2011,10.4
Marion,6,June,2011,11.2
Marion,5,May,2011,10.5
Marion,4,April,2011,10.3
Marion,3,March,2011,10.9
Marion,2,February,2011,11.4
Marion,1,January,2011,12.1
Marshall,12,December,2018,4.4
Marshall,11,November,2018,4.1
Marshall,10,October,2018,4.7
Marshall,9,September,2018,4.6
Marshall,8,August,2018,5.2
Marshall,7,July,2018,5.9
Marshall,6,June,2018,5.8
Marshall,5,May,2018,4.3
Marshall,4,April,2018,4.4
Marshall,3,March,2018,4.8
Marshall,2,February,2018,5.3
Marshall,1,January,2018,5.7
Marshall,12,December,2017,4.6
Marshall,11,November,2017,4.5
Marshall,10,October,2017,4.7
Marshall,9,September,2017,4.7
Marshall,8,August,2017,5
Marshall,7,July,2017,5.4
Marshall,6,June,2017,5.5
Marshall,5,May,2017,4.5
Marshall,4,April,2017,4.6
Marshall,3,March,2017,5.5
Marshall,2,February,2017,6.1
Marshall,1,January,2017,7.1
Marshall,12,December,2016,6.2
Marshall,11,November,2016,6
Marshall,10,October,2016,6.4
Marshall,9,September,2016,6.8
Marshall,8,August,2016,7.2
Marshall,7,July,2016,7.6
Marshall,6,June,2016,7.5
Marshall,5,May,2016,5.9
Marshall,4,April,2016,6
Marshall,3,March,2016,6.6
Marshall,2,February,2016,6.5
Marshall,1,January,2016,7.7
Marshall,12,December,2015,6.9
Marshall,11,November,2015,7
Marshall,10,October,2015,7.2
Marshall,9,September,2015,7.4
Marshall,8,August,2015,8
Marshall,7,July,2015,8.6
Marshall,6,June,2015,8.7
Marshall,5,May,2015,8.4
Marshall,4,April,2015,7.9
Marshall,3,March,2015,9.2
Marshall,2,February,2015,9.4
Marshall,1,January,2015,10.6
Marshall,12,December,2014,9.6
Marshall,11,November,2014,10
Marshall,10,October,2014,9.6
Marshall,9,September,2014,9.7
Marshall,8,August,2014,10.2
Marshall,7,July,2014,11
Marshall,6,June,2014,10.2
Marshall,5,May,2014,9.2
Marshall,4,April,2014,8.9
Marshall,3,March,2014,10.5
Marshall,2,February,2014,10.5
Marshall,1,January,2014,11.3
Marshall,12,December,2013,10.7
Marshall,11,November,2013,10.8
Marshall,10,October,2013,11.4
Marshall,9,September,2013,11
Marshall,8,August,2013,11.7
Marshall,7,July,2013,12.5
Marshall,6,June,2013,12.5
Marshall,5,May,2013,11.3
Marshall,4,April,2013,11.1
Marshall,3,March,2013,12.6
Marshall,2,February,2013,12.7
Marshall,1,January,2013,14
Marshall,12,December,2012,11.9
Marshall,11,November,2012,10.9
Marshall,10,October,2012,11
Marshall,9,September,2012,10.6
Marshall,8,August,2012,11
Marshall,7,July,2012,12.1
Marshall,6,June,2012,11.2
Marshall,5,May,2012,10.1
Marshall,4,April,2012,9.4
Marshall,3,March,2012,10.5
Marshall,2,February,2012,10.8
Marshall,1,January,2012,11.7
Marshall,12,December,2011,11.2
Marshall,11,November,2011,10.8
Marshall,10,October,2011,11.2
Marshall,9,September,2011,11.3
Marshall,8,August,2011,11.8
Marshall,7,July,2011,12.9
Marshall,6,June,2011,12.5
Marshall,5,May,2011,12.2
Marshall,4,April,2011,11.6
Marshall,3,March,2011,12.7
Marshall,2,February,2011,13.4
Marshall,1,January,2011,13.6
Maury,12,December,2018,3.7
Maury,11,November,2018,3.5
Maury,10,October,2018,3.7
Maury,9,September,2018,3.9
Maury,8,August,2018,4.3
Maury,7,July,2018,4.6
Maury,6,June,2018,4.8
Maury,5,May,2018,3.7
Maury,4,April,2018,3.6
Maury,3,March,2018,4.2
Maury,2,February,2018,4.6
Maury,1,January,2018,5
Maury,12,December,2017,4
Maury,11,November,2017,3.9
Maury,10,October,2017,3.9
Maury,9,September,2017,4
Maury,8,August,2017,4.5
Maury,7,July,2017,4.6
Maury,6,June,2017,4.8
Maury,5,May,2017,4
Maury,4,April,2017,3.9
Maury,3,March,2017,4.9
Maury,2,February,2017,5.7
Maury,1,January,2017,6.6
Maury,12,December,2016,5.7
Maury,11,November,2016,5.4
Maury,10,October,2016,5.5
Maury,9,September,2016,5.9
Maury,8,August,2016,5.9
Maury,7,July,2016,6
Maury,6,June,2016,6.2
Maury,5,May,2016,4.8
Maury,4,April,2016,4.8
Maury,3,March,2016,5.6
Maury,2,February,2016,5.8
Maury,1,January,2016,6
Maury,12,December,2015,5.4
Maury,11,November,2015,5.5
Maury,10,October,2015,5.7
Maury,9,September,2015,6.2
Maury,8,August,2015,6.4
Maury,7,July,2015,6.8
Maury,6,June,2015,7.1
Maury,5,May,2015,6.4
Maury,4,April,2015,6
Maury,3,March,2015,6.8
Maury,2,February,2015,7.2
Maury,1,January,2015,7.8
Maury,12,December,2014,6.9
Maury,11,November,2014,7
Maury,10,October,2014,7
Maury,9,September,2014,7.5
Maury,8,August,2014,8.3
Maury,7,July,2014,8.3
Maury,6,June,2014,8
Maury,5,May,2014,7.4
Maury,4,April,2014,7.1
Maury,3,March,2014,8.3
Maury,2,February,2014,8.3
Maury,1,January,2014,8.2
Maury,12,December,2013,8.3
Maury,11,November,2013,8.3
Maury,10,October,2013,8.9
Maury,9,September,2013,9
Maury,8,August,2013,9.2
Maury,7,July,2013,9.3
Maury,6,June,2013,10
Maury,5,May,2013,9
Maury,4,April,2013,8.7
Maury,3,March,2013,9.6
Maury,2,February,2013,9.7
Maury,1,January,2013,10.6
Maury,12,December,2012,9.2
Maury,11,November,2012,8.2
Maury,10,October,2012,8.4
Maury,9,September,2012,8.5
Maury,8,August,2012,9.2
Maury,7,July,2012,9.6
Maury,6,June,2012,9.7
Maury,5,May,2012,8.6
Maury,4,April,2012,8.1
Maury,3,March,2012,8.8
Maury,2,February,2012,9.4
Maury,1,January,2012,9.5
Maury,12,December,2011,8.6
Maury,11,November,2011,8.7
Maury,10,October,2011,9
Maury,9,September,2011,9.7
Maury,8,August,2011,10.2
Maury,7,July,2011,10.1
Maury,6,June,2011,10.8
Maury,5,May,2011,9.8
Maury,4,April,2011,9.9
Maury,3,March,2011,10.7
Maury,2,February,2011,11.1
Maury,1,January,2011,11.8
Meigs,12,December,2018,2.4
Meigs,11,November,2018,2.5
Meigs,10,October,2018,2.6
Meigs,9,September,2018,2.6
Meigs,8,August,2018,2.9
Meigs,7,July,2018,3
Meigs,6,June,2018,3.3
Meigs,5,May,2018,2.5
Meigs,4,April,2018,2.4
Meigs,3,March,2018,2.8
Meigs,2,February,2018,2.8
Meigs,1,January,2018,2.9
Meigs,12,December,2017,2.5
Meigs,11,November,2017,2.6
Meigs,10,October,2017,2.6
Meigs,9,September,2017,2.7
Meigs,8,August,2017,3.1
Meigs,7,July,2017,3.2
Meigs,6,June,2017,3.4
Meigs,5,May,2017,2.6
Meigs,4,April,2017,2.8
Meigs,3,March,2017,3.5
Meigs,2,February,2017,3.9
Meigs,1,January,2017,4.2
Meigs,12,December,2016,3.6
Meigs,11,November,2016,3.7
Meigs,10,October,2016,3.9
Meigs,9,September,2016,4.2
Meigs,8,August,2016,4.2
Meigs,7,July,2016,4.3
Meigs,6,June,2016,4.4
Meigs,5,May,2016,3.5
Meigs,4,April,2016,3.6
Meigs,3,March,2016,3.9
Meigs,2,February,2016,4
Meigs,1,January,2016,4.2
Meigs,12,December,2015,3.9
Meigs,11,November,2015,4.1
Meigs,10,October,2015,4.4
Meigs,9,September,2015,4.6
Meigs,8,August,2015,4.8
Meigs,7,July,2015,5.2
Meigs,6,June,2015,5.4
Meigs,5,May,2015,4.9
Meigs,4,April,2015,4.6
Meigs,3,March,2015,5
Meigs,2,February,2015,5.3
Meigs,1,January,2015,5.8
Meigs,12,December,2014,5.1
Meigs,11,November,2014,5.4
Meigs,10,October,2014,5.5
Meigs,9,September,2014,5.6
Meigs,8,August,2014,6
Meigs,7,July,2014,6
Meigs,6,June,2014,5.9
Meigs,5,May,2014,5.2
Meigs,4,April,2014,4.8
Meigs,3,March,2014,5.5
Meigs,2,February,2014,5.5
Meigs,1,January,2014,5.5
Meigs,12,December,2013,5.4
Meigs,11,November,2013,5.6
Meigs,10,October,2013,6.2
Meigs,9,September,2013,6.3
Meigs,8,August,2013,6.6
Meigs,7,July,2013,6.9
Meigs,6,June,2013,7.4
Meigs,5,May,2013,6.6
Meigs,4,April,2013,6.6
Meigs,3,March,2013,6.9
Meigs,2,February,2013,7.1
Meigs,1,January,2013,7.5
Meigs,12,December,2012,6.9
Meigs,11,November,2012,6.2
Meigs,10,October,2012,6.6
Meigs,9,September,2012,6.7
Meigs,8,August,2012,7.5
Meigs,7,July,2012,7.8
Meigs,6,June,2012,7.9
Meigs,5,May,2012,7.2
Meigs,4,April,2012,6.8
Meigs,3,March,2012,7.5
Meigs,2,February,2012,7.6
Meigs,1,January,2012,7.8
Meigs,12,December,2011,7.3
Meigs,11,November,2011,7.2
Meigs,10,October,2011,7.7
Meigs,9,September,2011,8.3
Meigs,8,August,2011,8.6
Meigs,7,July,2011,8.5
Meigs,6,June,2011,9
Meigs,5,May,2011,8.4
Meigs,4,April,2011,8.5
Meigs,3,March,2011,9.1
Meigs,2,February,2011,9.4
Meigs,1,January,2011,9.7
Monroe,12,December,2018,3
Monroe,11,November,2018,3.1
Monroe,10,October,2018,3.4
Monroe,9,September,2018,3.5
Monroe,8,August,2018,4.1
Monroe,7,July,2018,4.2
Monroe,6,June,2018,4.8
Monroe,5,May,2018,3.5
Monroe,4,April,2018,3.4
Monroe,3,March,2018,3.8
Monroe,2,February,2018,3.9
Monroe,1,January,2018,4.4
Monroe,12,December,2017,3.5
Monroe,11,November,2017,3.6
Monroe,10,October,2017,3.4
Monroe,9,September,2017,3.6
Monroe,8,August,2017,4.2
Monroe,7,July,2017,4.4
Monroe,6,June,2017,4.7
Monroe,5,May,2017,3.5
Monroe,4,April,2017,3.5
Monroe,3,March,2017,3.9
Monroe,2,February,2017,4.4
Monroe,1,January,2017,5.2
Monroe,12,December,2016,4.5
Monroe,11,November,2016,4.5
Monroe,10,October,2016,4.7
Monroe,9,September,2016,4.9
Monroe,8,August,2016,5.5
Monroe,7,July,2016,5.6
Monroe,6,June,2016,6.1
Monroe,5,May,2016,4.5
Monroe,4,April,2016,4.5
Monroe,3,March,2016,4.7
Monroe,2,February,2016,4.7
Monroe,1,January,2016,5.1
Monroe,12,December,2015,4.7
Monroe,11,November,2015,5
Monroe,10,October,2015,5.1
Monroe,9,September,2015,5.5
Monroe,8,August,2015,6.1
Monroe,7,July,2015,6.6
Monroe,6,June,2015,7
Monroe,5,May,2015,6
Monroe,4,April,2015,5.4
Monroe,3,March,2015,5.8
Monroe,2,February,2015,6.2
Monroe,1,January,2015,7
Monroe,12,December,2014,6
Monroe,11,November,2014,6.4
Monroe,10,October,2014,6.3
Monroe,9,September,2014,6.7
Monroe,8,August,2014,7.3
Monroe,7,July,2014,7.7
Monroe,6,June,2014,7.9
Monroe,5,May,2014,6.5
Monroe,4,April,2014,5.9
Monroe,3,March,2014,6.8
Monroe,2,February,2014,6.8
Monroe,1,January,2014,7.2
Monroe,12,December,2013,6.7
Monroe,11,November,2013,7.1
Monroe,10,October,2013,7.5
Monroe,9,September,2013,7.3
Monroe,8,August,2013,8.2
Monroe,7,July,2013,8.8
Monroe,6,June,2013,9.5
Monroe,5,May,2013,8.2
Monroe,4,April,2013,7.8
Monroe,3,March,2013,8.3
Monroe,2,February,2013,8.7
Monroe,1,January,2013,9.3
Monroe,12,December,2012,7.9
Monroe,11,November,2012,7.3
Monroe,10,October,2012,7.5
Monroe,9,September,2012,7.2
Monroe,8,August,2012,8.3
Monroe,7,July,2012,8.8
Monroe,6,June,2012,8.8
Monroe,5,May,2012,7.6
Monroe,4,April,2012,7
Monroe,3,March,2012,7.4
Monroe,2,February,2012,7.9
Monroe,1,January,2012,8.4
Monroe,12,December,2011,7.7
Monroe,11,November,2011,7.7
Monroe,10,October,2011,8.1
Monroe,9,September,2011,8.9
Monroe,8,August,2011,9.4
Monroe,7,July,2011,9.6
Monroe,6,June,2011,10.2
Monroe,5,May,2011,9
Monroe,4,April,2011,9.2
Monroe,3,March,2011,9.4
Monroe,2,February,2011,9.6
Monroe,1,January,2011,10.1
Montgomery,12,December,2018,3.9
Montgomery,11,November,2018,3.8
Montgomery,10,October,2018,3.9
Montgomery,9,September,2018,4
Montgomery,8,August,2018,4.3
Montgomery,7,July,2018,4.6
Montgomery,6,June,2018,5
Montgomery,5,May,2018,3.6
Montgomery,4,April,2018,3.8
Montgomery,3,March,2018,4.5
Montgomery,2,February,2018,4.7
Montgomery,1,January,2018,4.8
Montgomery,12,December,2017,4.1
Montgomery,11,November,2017,4
Montgomery,10,October,2017,3.8
Montgomery,9,September,2017,4.1
Montgomery,8,August,2017,4.5
Montgomery,7,July,2017,5
Montgomery,6,June,2017,5.2
Montgomery,5,May,2017,4
Montgomery,4,April,2017,4.3
Montgomery,3,March,2017,5.4
Montgomery,2,February,2017,5.9
Montgomery,1,January,2017,6.8
Montgomery,12,December,2016,6.1
Montgomery,11,November,2016,5.9
Montgomery,10,October,2016,6.1
Montgomery,9,September,2016,6.4
Montgomery,8,August,2016,6.5
Montgomery,7,July,2016,6.8
Montgomery,6,June,2016,6.8
Montgomery,5,May,2016,5.3
Montgomery,4,April,2016,5.6
Montgomery,3,March,2016,6.1
Montgomery,2,February,2016,6.1
Montgomery,1,January,2016,6.6
Montgomery,12,December,2015,5.9
Montgomery,11,November,2015,6.3
Montgomery,10,October,2015,6.4
Montgomery,9,September,2015,6.7
Montgomery,8,August,2015,7.5
Montgomery,7,July,2015,8
Montgomery,6,June,2015,8
Montgomery,5,May,2015,7.2
Montgomery,4,April,2015,6.8
Montgomery,3,March,2015,7.7
Montgomery,2,February,2015,7.8
Montgomery,1,January,2015,8.5
Montgomery,12,December,2014,7.7
Montgomery,11,November,2014,7.8
Montgomery,10,October,2014,7.8
Montgomery,9,September,2014,8.1
Montgomery,8,August,2014,8.6
Montgomery,7,July,2014,9.1
Montgomery,6,June,2014,9.2
Montgomery,5,May,2014,8.1
Montgomery,4,April,2014,8.1
Montgomery,3,March,2014,9.5
Montgomery,2,February,2014,9.7
Montgomery,1,January,2014,9.9
Montgomery,12,December,2013,9.7
Montgomery,11,November,2013,9.9
Montgomery,10,October,2013,10.4
Montgomery,9,September,2013,10.3
Montgomery,8,August,2013,10.4
Montgomery,7,July,2013,11.2
Montgomery,6,June,2013,11.8
Montgomery,5,May,2013,10.2
Montgomery,4,April,2013,10.3
Montgomery,3,March,2013,11
Montgomery,2,February,2013,11.7
Montgomery,1,January,2013,11.8
Montgomery,12,December,2012,10.2
Montgomery,11,November,2012,9.4
Montgomery,10,October,2012,9.5
Montgomery,9,September,2012,9.6
Montgomery,8,August,2012,10.1
Montgomery,7,July,2012,10.8
Montgomery,6,June,2012,10.7
Montgomery,5,May,2012,9.5
Montgomery,4,April,2012,8.9
Montgomery,3,March,2012,9.6
Montgomery,2,February,2012,9.8
Montgomery,1,January,2012,10
Montgomery,12,December,2011,9.3
Montgomery,11,November,2011,9.5
Montgomery,10,October,2011,9.8
Montgomery,9,September,2011,11
Montgomery,8,August,2011,11.1
Montgomery,7,July,2011,12
Montgomery,6,June,2011,11.8
Montgomery,5,May,2011,11.4
Montgomery,4,April,2011,11.1
Montgomery,3,March,2011,11.1
Montgomery,2,February,2011,11.5
Montgomery,1,January,2011,12.9
Moore,12,December,2018,4.9
Moore,11,November,2018,4.1
Moore,10,October,2018,4.2
Moore,9,September,2018,4.3
Moore,8,August,2018,4.8
Moore,7,July,2018,5.5
Moore,6,June,2018,5.4
Moore,5,May,2018,4.2
Moore,4,April,2018,4.9
Moore,3,March,2018,5.2
